rating_score,critic_likes,critic_comments,movie_release_year,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number,avg_list_comments,avg_list_followers,avg_list_movie_number
4.0,0,0,1968.0,35.0,3,0,3,101,0.0,1.0,33.666666666666664
4.0,0,0,1968.0,35.0,1,0,1,775,0.0,1.0,775.0
4.0,0,0,1968.0,35.0,1,0,0,10,0.0,0.0,10.0
4.0,0,0,1968.0,35.0,4,55,2460,206,13.75,615.0,51.5
5.0,0,0,1968.0,35.0,1,0,1,12,0.0,1.0,12.0
5.0,0,0,1968.0,35.0,1,0,1,10,0.0,1.0,10.0
4.0,0,0,1968.0,35.0,2,5,98,1895,2.5,49.0,947.5
5.0,0,0,1968.0,35.0,4,0,0,1032,0.0,0.0,258.0
5.0,0,0,1968.0,35.0,2,0,0,54,0.0,0.0,27.0
4.0,0,0,1968.0,35.0,2,0,1,47,0.0,0.5,23.5
4.0,0,0,1968.0,35.0,3,161,4144,1586,53.666666666666664,1381.3333333333333,528.6666666666666
3.0,0,0,1968.0,35.0,2,0,0,40,0.0,0.0,20.0
4.0,0,0,1968.0,35.0,14,4,19,139,0.2857142857142857,1.3571428571428572,9.928571428571429
4.0,0,0,1968.0,35.0,2,1,2,14,0.5,1.0,7.0
4.0,0,0,1968.0,35.0,1,1,8,55,1.0,8.0,55.0
3.0,0,0,1968.0,35.0,2,7,178,53,3.5,89.0,26.5
4.0,0,0,1968.0,35.0,6,67,398,364,11.166666666666666,66.33333333333333,60.666666666666664
4.0,0,0,1968.0,35.0,23,9,17,364,0.391304347826087,0.7391304347826086,15.826086956521738
4.0,0,0,1968.0,35.0,3,1,6,112,0.3333333333333333,2.0,37.333333333333336
4.0,0,0,1968.0,35.0,3,87,1943,239,29.0,647.6666666666666,79.66666666666667
4.0,0,0,1968.0,35.0,5,6,22,382,1.2,4.4,76.4
3.0,0,0,1968.0,35.0,13,94,1047,3624,7.230769230769231,80.53846153846153,278.7692307692308
4.0,1,0,1968.0,35.0,2,5,50,188,2.5,25.0,94.0
2.0,0,0,1968.0,35.0,2,6,53,174,3.0,26.5,87.0
4.0,0,0,1968.0,35.0,21,221,2820,1300,10.523809523809524,134.28571428571428,61.904761904761905
2.0,0,0,1968.0,35.0,64,22,204,3239,0.34375,3.1875,50.609375
5.0,0,0,1968.0,35.0,7,33,212,279,4.714285714285714,30.285714285714285,39.857142857142854
4.0,0,0,1968.0,35.0,330,3438,46415,34805,10.418181818181818,140.65151515151516,105.46969696969697
3.0,0,0,1962.0,1936.0,1,0,2,29,0.0,2.0,29.0
4.0,0,0,1962.0,1936.0,1,0,0,76,0.0,0.0,76.0
4.0,0,0,1962.0,1936.0,9,2,14,174,0.2222222222222222,1.5555555555555556,19.333333333333332
5.0,0,0,1962.0,1936.0,1,0,0,6,0.0,0.0,6.0
4.0,0,0,1962.0,1936.0,1,0,1,31,0.0,1.0,31.0
2.0,0,0,1962.0,1936.0,1,0,2,28,0.0,2.0,28.0
5.0,0,0,1962.0,1936.0,16,0,1,691,0.0,0.0625,43.1875
4.0,0,0,1962.0,1936.0,1,0,1,468,0.0,1.0,468.0
3.0,0,0,1962.0,1936.0,9,19,86,382,2.111111111111111,9.555555555555555,42.44444444444444
4.0,1,0,1962.0,1936.0,6,0,0,138,0.0,0.0,23.0
4.0,0,0,1962.0,1936.0,1,0,0,6,0.0,0.0,6.0
5.0,0,0,1962.0,1936.0,1,0,73,102,0.0,73.0,102.0
4.0,0,0,1962.0,1936.0,3,0,0,131,0.0,0.0,43.666666666666664
5.0,0,0,1962.0,1936.0,17,0,3,316,0.0,0.17647058823529413,18.58823529411765
4.0,0,0,1962.0,1936.0,3,0,0,195,0.0,0.0,65.0
4.0,0,0,1962.0,1936.0,14,0,0,488,0.0,0.0,34.857142857142854
5.0,0,0,1962.0,1936.0,23,0,4,219,0.0,0.17391304347826086,9.521739130434783
4.0,0,0,1962.0,1936.0,4,1,2,120,0.25,0.5,30.0
4.0,0,0,1962.0,1936.0,3,0,0,52,0.0,0.0,17.333333333333332
5.0,0,0,1962.0,1936.0,1,0,0,159,0.0,0.0,159.0
3.0,1,0,1962.0,1936.0,2,0,8,231,0.0,4.0,115.5
3.0,0,0,1962.0,1936.0,64,6,385,5315,0.09375,6.015625,83.046875
5.0,0,0,1962.0,1936.0,2,0,0,208,0.0,0.0,104.0
4.0,0,0,1962.0,1936.0,1,0,0,168,0.0,0.0,168.0
4.0,0,0,1962.0,1936.0,3,0,0,173,0.0,0.0,57.666666666666664
4.0,0,0,1962.0,1936.0,3,0,0,189,0.0,0.0,63.0
5.0,0,0,1962.0,1936.0,2,0,0,255,0.0,0.0,127.5
5.0,0,0,1962.0,1936.0,12,0,16,363,0.0,1.3333333333333333,30.25
4.0,0,0,1962.0,1936.0,22,1,21,1361,0.045454545454545456,0.9545454545454546,61.86363636363637
5.0,0,0,1962.0,1936.0,1,0,0,4,0.0,0.0,4.0
4.0,0,0,1962.0,1936.0,3,0,2,236,0.0,0.6666666666666666,78.66666666666667
5.0,0,0,1962.0,1936.0,2,0,0,33,0.0,0.0,16.5
4.0,0,0,1962.0,1936.0,14,2,26,356,0.14285714285714285,1.8571428571428572,25.428571428571427
4.0,0,0,1962.0,1936.0,2,0,0,49,0.0,0.0,24.5
5.0,1,0,1962.0,1936.0,2,3,4,560,1.5,2.0,280.0
4.0,0,0,1962.0,1936.0,308,310,21,1400,1.0064935064935066,0.06818181818181818,4.545454545454546
5.0,0,0,1962.0,1936.0,1,0,0,2,0.0,0.0,2.0
4.0,0,0,1962.0,1936.0,3,0,0,1336,0.0,0.0,445.3333333333333
5.0,0,0,1962.0,1936.0,1,0,0,34,0.0,0.0,34.0
4.0,0,0,1962.0,1936.0,1,0,0,95,0.0,0.0,95.0
3.0,0,0,1962.0,1936.0,5,1,5,436,0.2,1.0,87.2
5.0,0,0,1962.0,1936.0,1,0,0,30,0.0,0.0,30.0
5.0,0,0,1962.0,1936.0,3,0,1,91,0.0,0.3333333333333333,30.333333333333332
5.0,0,0,1962.0,1936.0,18,0,32,4040,0.0,1.7777777777777777,224.44444444444446
5.0,0,0,1962.0,1936.0,4,0,1,176,0.0,0.25,44.0
4.0,0,0,1962.0,1936.0,1,3,2,70,3.0,2.0,70.0
3.0,0,0,1962.0,1936.0,2,0,0,977,0.0,0.0,488.5
4.0,0,0,1962.0,1936.0,1,0,0,0,0.0,0.0,0.0
5.0,0,0,1962.0,1936.0,1,0,0,7,0.0,0.0,7.0
5.0,0,0,1962.0,1936.0,1,0,0,66,0.0,0.0,66.0
5.0,0,0,1962.0,1936.0,1,0,1,33,0.0,1.0,33.0
5.0,1,0,1962.0,1936.0,7,0,0,363,0.0,0.0,51.857142857142854
1.0,0,0,1962.0,1936.0,48,0,3,518,0.0,0.0625,10.791666666666666
3.0,0,0,1962.0,1936.0,1,22,42,758,22.0,42.0,758.0
5.0,0,0,1962.0,1936.0,2,0,0,259,0.0,0.0,129.5
5.0,0,0,1962.0,1936.0,3,0,0,18,0.0,0.0,6.0
4.0,0,0,1962.0,1936.0,2,0,1,218,0.0,0.5,109.0
5.0,0,0,1962.0,1936.0,9,3,11,277,0.3333333333333333,1.2222222222222223,30.77777777777778
4.0,0,0,1962.0,1936.0,5,0,1,719,0.0,0.2,143.8
4.0,0,0,1962.0,1936.0,3,0,0,3561,0.0,0.0,1187.0
4.0,0,0,1962.0,1936.0,1,0,0,28,0.0,0.0,28.0
5.0,0,0,1962.0,1936.0,3,0,0,47,0.0,0.0,15.666666666666666
4.0,0,0,1962.0,1936.0,1,0,1,250,0.0,1.0,250.0
4.0,1,0,1962.0,1936.0,2,0,3,41,0.0,1.5,20.5
4.0,0,0,1962.0,1936.0,2,0,0,479,0.0,0.0,239.5
5.0,0,0,1962.0,1936.0,1,0,0,26,0.0,0.0,26.0
5.0,0,0,1962.0,1936.0,1,0,0,8,0.0,0.0,8.0
5.0,0,0,1962.0,1936.0,35,11,106,2512,0.3142857142857143,3.0285714285714285,71.77142857142857
5.0,0,0,1962.0,1936.0,1,0,0,3,0.0,0.0,3.0
5.0,0,0,1962.0,1936.0,9,0,1,223,0.0,0.1111111111111111,24.77777777777778
4.0,0,0,1962.0,1936.0,1,0,0,46,0.0,0.0,46.0
5.0,0,0,1962.0,1936.0,1,0,2,13,0.0,2.0,13.0
4.0,0,0,1962.0,1936.0,5,0,1,292,0.0,0.2,58.4
5.0,1,0,1962.0,1936.0,2,0,9,242,0.0,4.5,121.0
4.0,0,0,1962.0,1936.0,1,0,0,1,0.0,0.0,1.0
5.0,0,0,1962.0,1936.0,7,0,1,648,0.0,0.14285714285714285,92.57142857142857
5.0,0,0,1962.0,1936.0,1,2,12,10,2.0,12.0,10.0
4.0,1,0,1962.0,1936.0,1,0,2,225,0.0,2.0,225.0
4.0,1,0,1962.0,1936.0,1,16,36,41,16.0,36.0,41.0
5.0,0,0,1962.0,1936.0,5,0,0,250,0.0,0.0,50.0
3.0,0,0,1962.0,1936.0,1,0,0,6,0.0,0.0,6.0
4.0,0,0,1962.0,1936.0,9,0,0,939,0.0,0.0,104.33333333333333
5.0,0,0,1962.0,1936.0,1,0,0,100,0.0,0.0,100.0
5.0,0,0,1962.0,1936.0,2,1,2,42,0.5,1.0,21.0
5.0,0,0,1962.0,1936.0,1,0,1,4,0.0,1.0,4.0
4.0,0,0,1962.0,1936.0,6,0,0,1183,0.0,0.0,197.16666666666666
4.0,0,0,1962.0,1936.0,5,0,6,80,0.0,1.2,16.0
2.0,0,0,1962.0,1936.0,10,0,1,190,0.0,0.1,19.0
2.0,0,0,1962.0,1936.0,45,0,0,362,0.0,0.0,8.044444444444444
5.0,0,0,1962.0,1936.0,1,0,0,0,0.0,0.0,0.0
5.0,0,0,1962.0,1936.0,21,5,126,1816,0.23809523809523808,6.0,86.47619047619048
5.0,0,0,1962.0,1936.0,2,0,0,109,0.0,0.0,54.5
4.0,0,0,1962.0,1936.0,161,0,12,3688,0.0,0.07453416149068323,22.906832298136646
5.0,0,0,1962.0,1936.0,2,0,0,556,0.0,0.0,278.0
5.0,0,0,1962.0,1936.0,2,0,1,72,0.0,0.5,36.0
5.0,0,0,1962.0,1936.0,1,0,0,301,0.0,0.0,301.0
5.0,0,0,1962.0,1936.0,3,0,0,97,0.0,0.0,32.333333333333336
5.0,0,0,1962.0,1936.0,2,0,0,190,0.0,0.0,95.0
5.0,0,0,1962.0,1936.0,5,0,4,98,0.0,0.8,19.6
5.0,0,0,1962.0,1936.0,1,0,0,134,0.0,0.0,134.0
4.0,4,0,1962.0,1936.0,60,321,355,7419,5.35,5.916666666666667,123.65
4.0,0,0,1962.0,1936.0,11,0,3,242,0.0,0.2727272727272727,22.0
4.0,0,0,1962.0,1936.0,41,0,27,1702,0.0,0.6585365853658537,41.51219512195122
5.0,0,0,1962.0,1936.0,1,0,1,2,0.0,1.0,2.0
4.0,0,0,1962.0,1936.0,1,0,1,248,0.0,1.0,248.0
4.0,0,0,1962.0,1936.0,1,0,0,17,0.0,0.0,17.0
4.0,0,0,1962.0,1936.0,31,6,20,440,0.1935483870967742,0.6451612903225806,14.193548387096774
5.0,0,0,1962.0,1936.0,4,0,5,104,0.0,1.25,26.0
5.0,0,0,1962.0,1936.0,7,1,4,426,0.14285714285714285,0.5714285714285714,60.857142857142854
4.0,0,0,1962.0,1936.0,15,2,13,2360,0.13333333333333333,0.8666666666666667,157.33333333333334
4.0,0,0,1962.0,1936.0,22,1,14,908,0.045454545454545456,0.6363636363636364,41.27272727272727
3.0,0,0,1962.0,1936.0,1,0,0,19,0.0,0.0,19.0
5.0,0,0,1962.0,1936.0,26,2,14,4282,0.07692307692307693,0.5384615384615384,164.69230769230768
4.0,0,0,1962.0,1936.0,6,5,22,315,0.8333333333333334,3.6666666666666665,52.5
3.0,0,0,1962.0,1936.0,13,0,9,712,0.0,0.6923076923076923,54.76923076923077
4.0,0,0,1962.0,1936.0,12,1,3,762,0.08333333333333333,0.25,63.5
4.0,0,0,1962.0,1936.0,1,0,0,155,0.0,0.0,155.0
4.0,0,0,1962.0,1936.0,11,0,2,344,0.0,0.18181818181818182,31.272727272727273
5.0,0,0,1962.0,1936.0,7,7,340,2630,1.0,48.57142857142857,375.7142857142857
4.0,0,0,1962.0,1936.0,1,0,0,50,0.0,0.0,50.0
3.0,0,0,1962.0,1936.0,1,0,0,38,0.0,0.0,38.0
2.0,0,0,1962.0,1936.0,6,2,13,246,0.3333333333333333,2.1666666666666665,41.0
4.0,0,0,1962.0,1936.0,6,0,3,1280,0.0,0.5,213.33333333333334
5.0,0,0,1962.0,1936.0,22,22,116,1702,1.0,5.2727272727272725,77.36363636363636
2.0,0,0,1962.0,1936.0,2,0,3,155,0.0,1.5,77.5
4.0,0,0,1962.0,1936.0,8,1,3,200,0.125,0.375,25.0
4.0,0,0,1962.0,1936.0,11,13,358,2077,1.1818181818181819,32.54545454545455,188.8181818181818
3.0,0,0,1962.0,1936.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,1962.0,1936.0,1,0,0,10,0.0,0.0,10.0
4.0,0,0,1962.0,1936.0,2,0,0,28,0.0,0.0,14.0
4.0,0,0,1962.0,1936.0,1,0,0,10,0.0,0.0,10.0
5.0,0,0,1962.0,1936.0,3,2,10,351,0.6666666666666666,3.3333333333333335,117.0
5.0,1,0,1962.0,1936.0,1,0,1,35,0.0,1.0,35.0
4.0,0,0,1962.0,1936.0,1,16,8,110,16.0,8.0,110.0
5.0,0,0,1962.0,1936.0,115,0,7,1627,0.0,0.06086956521739131,14.147826086956522
3.0,0,0,1962.0,1936.0,22,0,0,530,0.0,0.0,24.09090909090909
1.0,0,0,1962.0,1936.0,2,0,7,209,0.0,3.5,104.5
5.0,0,0,1962.0,1936.0,5,0,1,317,0.0,0.2,63.4
5.0,0,0,1962.0,1936.0,2,0,0,28,0.0,0.0,14.0
2.0,0,0,1962.0,1936.0,2,0,0,306,0.0,0.0,153.0
4.0,0,0,1962.0,1936.0,4,0,1,202,0.0,0.25,50.5
4.0,0,0,1962.0,1936.0,1,0,0,101,0.0,0.0,101.0
5.0,0,0,1962.0,1936.0,1,0,0,39,0.0,0.0,39.0
5.0,0,0,1962.0,1936.0,5,0,1,100,0.0,0.2,20.0
4.0,0,0,1962.0,1936.0,1,0,1,5,0.0,1.0,5.0
5.0,1,0,1962.0,1936.0,6,12,29,417,2.0,4.833333333333333,69.5
5.0,0,0,1962.0,1936.0,12,5,179,829,0.4166666666666667,14.916666666666666,69.08333333333333
5.0,0,0,1962.0,1936.0,47,0,5,646,0.0,0.10638297872340426,13.74468085106383
5.0,0,0,1962.0,1936.0,1,0,1,2,0.0,1.0,2.0
5.0,0,0,1962.0,1936.0,5,0,0,1521,0.0,0.0,304.2
5.0,0,0,1962.0,1936.0,1,2,0,28,2.0,0.0,28.0
5.0,0,0,1962.0,1936.0,1,0,0,344,0.0,0.0,344.0
3.0,0,0,1962.0,1936.0,6,0,0,592,0.0,0.0,98.66666666666667
5.0,0,0,1962.0,1936.0,3,0,4,117,0.0,1.3333333333333333,39.0
4.0,0,0,1962.0,1936.0,4,0,2,23,0.0,0.5,5.75
4.0,0,0,1962.0,1936.0,4,5,0,225,1.25,0.0,56.25
4.0,2,0,1962.0,1936.0,8,2,35,1705,0.25,4.375,213.125
5.0,0,0,1962.0,1936.0,2,0,0,30,0.0,0.0,15.0
4.0,0,0,1962.0,1936.0,1,0,0,20,0.0,0.0,20.0
4.0,1,0,1962.0,1936.0,13,20,25,371,1.5384615384615385,1.9230769230769231,28.53846153846154
5.0,0,0,1962.0,1936.0,4,0,2,231,0.0,0.5,57.75
5.0,1,0,1962.0,1936.0,1,14,50,534,14.0,50.0,534.0
4.0,0,0,1962.0,1936.0,9,0,1,1198,0.0,0.1111111111111111,133.11111111111111
4.0,0,0,1962.0,1936.0,1,0,11,39,0.0,11.0,39.0
5.0,1,0,1962.0,1936.0,13,0,4,348,0.0,0.3076923076923077,26.76923076923077
5.0,0,0,1962.0,1936.0,13,2,4,891,0.15384615384615385,0.3076923076923077,68.53846153846153
3.0,0,0,1962.0,1936.0,7,0,6,310,0.0,0.8571428571428571,44.285714285714285
4.0,0,0,1962.0,1936.0,4,5,2,40,1.25,0.5,10.0
3.0,0,0,1962.0,1936.0,4,0,36,170,0.0,9.0,42.5
5.0,0,0,1962.0,1936.0,23,5,270,11667,0.21739130434782608,11.73913043478261,507.2608695652174
5.0,0,0,1962.0,1936.0,1,0,0,37,0.0,0.0,37.0
2.0,0,0,1962.0,1936.0,1,0,4,44,0.0,4.0,44.0
5.0,0,0,1962.0,1936.0,1,0,0,313,0.0,0.0,313.0
5.0,0,0,1962.0,1936.0,1,0,0,10,0.0,0.0,10.0
3.0,0,0,1962.0,1936.0,31,4,6,647,0.12903225806451613,0.1935483870967742,20.870967741935484
5.0,0,0,1962.0,1936.0,1,1,1,1,1.0,1.0,1.0
5.0,0,0,1962.0,1936.0,1,0,0,6,0.0,0.0,6.0
4.0,0,0,1962.0,1936.0,2,0,0,55,0.0,0.0,27.5
4.0,0,0,1962.0,1936.0,3,0,0,29,0.0,0.0,9.666666666666666
5.0,0,0,1962.0,1936.0,6,0,2,139,0.0,0.3333333333333333,23.166666666666668
5.0,0,0,1962.0,1936.0,1,0,0,30,0.0,0.0,30.0
5.0,0,0,1962.0,1936.0,1,0,4,25,0.0,4.0,25.0
5.0,0,0,1962.0,1936.0,11,0,4,1867,0.0,0.36363636363636365,169.72727272727272
5.0,0,0,1962.0,1936.0,2,0,0,143,0.0,0.0,71.5
3.0,0,0,1962.0,1936.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,1962.0,1936.0,2,0,0,60,0.0,0.0,30.0
4.0,0,0,1962.0,1936.0,3,0,0,49,0.0,0.0,16.333333333333332
5.0,0,0,1962.0,1936.0,3,0,3,412,0.0,1.0,137.33333333333334
4.0,0,0,1962.0,1936.0,15,35,252,943,2.3333333333333335,16.8,62.86666666666667
5.0,0,0,1962.0,1936.0,1,0,0,11,0.0,0.0,11.0
5.0,0,0,1962.0,1936.0,1,0,2,24,0.0,2.0,24.0
4.0,0,0,1962.0,1936.0,46,0,4,523,0.0,0.08695652173913043,11.369565217391305
4.0,0,0,1962.0,1936.0,1,0,0,69,0.0,0.0,69.0
4.0,1,0,1962.0,1936.0,115,10,75,9213,0.08695652173913043,0.6521739130434783,80.11304347826086
5.0,0,0,1962.0,1936.0,23,3,131,6819,0.13043478260869565,5.695652173913044,296.4782608695652
4.0,0,0,1962.0,1936.0,4,0,0,227,0.0,0.0,56.75
5.0,0,0,1962.0,1936.0,6,0,6,893,0.0,1.0,148.83333333333334
4.0,0,0,1962.0,1936.0,3,0,1,289,0.0,0.3333333333333333,96.33333333333333
5.0,0,0,1962.0,1936.0,1,0,0,176,0.0,0.0,176.0
5.0,0,0,1962.0,1936.0,2,0,0,28,0.0,0.0,14.0
5.0,0,0,1962.0,1936.0,2,0,0,6,0.0,0.0,3.0
4.0,0,0,1962.0,1936.0,17,1,209,1058,0.058823529411764705,12.294117647058824,62.23529411764706
5.0,0,0,1962.0,1936.0,1,0,1,2,0.0,1.0,2.0
3.0,0,0,1962.0,1936.0,7,1,0,178,0.14285714285714285,0.0,25.428571428571427
2.0,0,0,1962.0,1936.0,3,0,1,420,0.0,0.3333333333333333,140.0
5.0,0,0,1962.0,1936.0,2,0,0,480,0.0,0.0,240.0
4.0,0,0,1962.0,1936.0,36,0,3,689,0.0,0.08333333333333333,19.13888888888889
4.0,0,0,1962.0,1936.0,6,0,1,84,0.0,0.16666666666666666,14.0
5.0,0,0,1962.0,1936.0,37,0,1,2942,0.0,0.02702702702702703,79.51351351351352
4.0,0,0,1962.0,1936.0,11,0,6,143,0.0,0.5454545454545454,13.0
4.0,0,0,1962.0,1936.0,2,0,1,142,0.0,0.5,71.0
4.0,0,0,1962.0,1936.0,2,0,0,117,0.0,0.0,58.5
4.0,0,0,1962.0,1936.0,3,5,22,42,1.6666666666666667,7.333333333333333,14.0
5.0,0,0,1962.0,1936.0,1,0,0,317,0.0,0.0,317.0
4.0,1,0,1962.0,1936.0,6,2,4,150,0.3333333333333333,0.6666666666666666,25.0
4.0,0,0,1962.0,1936.0,1,0,0,1,0.0,0.0,1.0
4.0,0,0,1962.0,1936.0,53,3,34,807,0.05660377358490566,0.6415094339622641,15.226415094339623
4.0,0,0,1962.0,1936.0,10,2,80,3206,0.2,8.0,320.6
5.0,0,0,1962.0,1936.0,1,0,1,13,0.0,1.0,13.0
5.0,0,0,1962.0,1936.0,1,0,0,3,0.0,0.0,3.0
5.0,0,0,1962.0,1936.0,1,0,1,16,0.0,1.0,16.0
5.0,2,0,1962.0,1936.0,1,0,2,125,0.0,2.0,125.0
4.0,2,0,1962.0,1936.0,1,0,1,775,0.0,1.0,775.0
4.0,0,0,1962.0,1936.0,4,0,32,213,0.0,8.0,53.25
5.0,0,0,1962.0,1936.0,4,0,0,146,0.0,0.0,36.5
5.0,0,0,1962.0,1936.0,29,1,59,803,0.034482758620689655,2.0344827586206895,27.689655172413794
4.0,1,0,1962.0,1936.0,1,0,1,23,0.0,1.0,23.0
3.0,0,0,1962.0,1936.0,1,0,0,59,0.0,0.0,59.0
4.0,0,0,1962.0,1936.0,3,0,0,138,0.0,0.0,46.0
4.0,0,0,1962.0,1936.0,1,0,0,3,0.0,0.0,3.0
5.0,0,0,1962.0,1936.0,8,5,144,2421,0.625,18.0,302.625
5.0,2,0,1962.0,1936.0,2,0,1,114,0.0,0.5,57.0
5.0,0,0,1962.0,1936.0,10,0,0,484,0.0,0.0,48.4
3.0,0,0,1962.0,1936.0,1,0,0,3,0.0,0.0,3.0
5.0,0,0,1962.0,1936.0,3,0,1,82,0.0,0.3333333333333333,27.333333333333332
4.0,0,0,1962.0,1936.0,1,0,0,20,0.0,0.0,20.0
5.0,1,0,1962.0,1936.0,3,0,3,13,0.0,1.0,4.333333333333333
5.0,0,0,1962.0,1936.0,1,0,0,25,0.0,0.0,25.0
3.0,0,0,1962.0,1936.0,4,0,0,28,0.0,0.0,7.0
3.0,0,0,1962.0,1936.0,12,1,2,1346,0.08333333333333333,0.16666666666666666,112.16666666666667
5.0,0,0,1962.0,1936.0,2,0,3,15,0.0,1.5,7.5
5.0,1,0,1962.0,1936.0,23,285,96,589,12.391304347826088,4.173913043478261,25.608695652173914
2.0,0,0,1962.0,1936.0,2,0,4,556,0.0,2.0,278.0
4.0,0,0,1962.0,1936.0,4,0,0,233,0.0,0.0,58.25
5.0,1,0,1962.0,1936.0,87,12,7,2298,0.13793103448275862,0.08045977011494253,26.413793103448278
5.0,0,0,1962.0,1936.0,6,0,0,166,0.0,0.0,27.666666666666668
5.0,0,0,1962.0,1936.0,6,0,37,7646,0.0,6.166666666666667,1274.3333333333333
4.0,1,0,1962.0,1936.0,15,0,0,2595,0.0,0.0,173.0
3.0,0,0,1962.0,1936.0,18,81,567,4746,4.5,31.5,263.6666666666667
4.0,0,0,1962.0,1936.0,40,0,6,276,0.0,0.15,6.9
4.0,0,0,1962.0,1936.0,9,7,11,1543,0.7777777777777778,1.2222222222222223,171.44444444444446
4.0,0,0,1962.0,1936.0,2,0,0,130,0.0,0.0,65.0
4.0,0,0,1962.0,1936.0,14,0,0,643,0.0,0.0,45.92857142857143
1.0,0,0,1962.0,1936.0,2,3,142,179,1.5,71.0,89.5
5.0,0,0,1962.0,1936.0,1,0,4,19,0.0,4.0,19.0
4.0,0,0,1962.0,1936.0,2,0,0,22,0.0,0.0,11.0
4.0,0,0,1962.0,1936.0,1,0,0,16,0.0,0.0,16.0
4.0,0,0,1962.0,1936.0,9,0,3,180,0.0,0.3333333333333333,20.0
5.0,0,0,1962.0,1936.0,2,0,0,199,0.0,0.0,99.5
4.0,0,0,1962.0,1936.0,6,0,4,205,0.0,0.6666666666666666,34.166666666666664
5.0,0,0,1962.0,1936.0,13,0,3,857,0.0,0.23076923076923078,65.92307692307692
4.0,0,0,1962.0,1936.0,15,0,2,3208,0.0,0.13333333333333333,213.86666666666667
5.0,1,0,1962.0,1936.0,3,0,0,283,0.0,0.0,94.33333333333333
5.0,0,0,1962.0,1936.0,7,0,0,982,0.0,0.0,140.28571428571428
4.0,0,0,1962.0,1936.0,2,0,1,253,0.0,0.5,126.5
5.0,0,0,1962.0,1936.0,12,2,3,885,0.16666666666666666,0.25,73.75
4.0,0,0,1962.0,1936.0,9,0,9,326,0.0,1.0,36.22222222222222
4.0,1,0,1962.0,1936.0,1,0,1,2,0.0,1.0,2.0
5.0,0,0,1962.0,1936.0,1,4,3,100,4.0,3.0,100.0
3.0,0,0,1962.0,1936.0,2,0,7,438,0.0,3.5,219.0
4.0,0,0,1962.0,1936.0,39,7,30,1796,0.1794871794871795,0.7692307692307693,46.05128205128205
4.0,0,0,1962.0,1936.0,2,0,1,20,0.0,0.5,10.0
3.0,0,0,1962.0,1936.0,2,0,0,100,0.0,0.0,50.0
5.0,1,0,1962.0,1936.0,3,0,0,375,0.0,0.0,125.0
5.0,3,0,1962.0,1936.0,31,24,111,1316,0.7741935483870968,3.5806451612903225,42.45161290322581
5.0,0,0,1962.0,1936.0,6,0,4,254,0.0,0.6666666666666666,42.333333333333336
4.0,0,0,1962.0,1936.0,14,2,6,611,0.14285714285714285,0.42857142857142855,43.642857142857146
5.0,0,0,1962.0,1936.0,1,2,8,312,2.0,8.0,312.0
4.0,0,0,1962.0,1936.0,2,0,2,1130,0.0,1.0,565.0
4.0,2,0,1962.0,1936.0,86,7,45,7489,0.08139534883720931,0.5232558139534884,87.0813953488372
4.0,0,0,1962.0,1936.0,2,0,0,121,0.0,0.0,60.5
5.0,0,0,1962.0,1936.0,4,0,3,1267,0.0,0.75,316.75
4.0,0,0,1962.0,1936.0,8,3,35,6207,0.375,4.375,775.875
5.0,0,0,1962.0,1936.0,1,0,0,100,0.0,0.0,100.0
3.0,0,0,1962.0,1936.0,5,1,303,419,0.2,60.6,83.8
5.0,0,0,1962.0,1936.0,6,0,2,450,0.0,0.3333333333333333,75.0
5.0,0,0,1962.0,1936.0,7,0,1,577,0.0,0.14285714285714285,82.42857142857143
5.0,0,0,1962.0,1936.0,1,0,0,4,0.0,0.0,4.0
4.0,0,0,1962.0,1936.0,12,1,1,855,0.08333333333333333,0.08333333333333333,71.25
4.0,0,0,1962.0,1936.0,2,0,1,23,0.0,0.5,11.5
5.0,0,0,1962.0,1936.0,4,2,4,77,0.5,1.0,19.25
5.0,0,0,1962.0,1936.0,1,3,12,534,3.0,12.0,534.0
4.0,0,0,1962.0,1936.0,22,0,6,231,0.0,0.2727272727272727,10.5
3.0,0,0,1962.0,1936.0,9,0,2,126,0.0,0.2222222222222222,14.0
4.0,0,0,1962.0,1936.0,1,0,0,14,0.0,0.0,14.0
4.0,1,0,1962.0,1936.0,1,1,2,150,1.0,2.0,150.0
5.0,0,0,1962.0,1936.0,17,2,75,3213,0.11764705882352941,4.411764705882353,189.0
5.0,0,0,1962.0,1936.0,15,1,91,2447,0.06666666666666667,6.066666666666666,163.13333333333333
3.0,0,0,1962.0,1936.0,5,0,3,36,0.0,0.6,7.2
5.0,0,0,1962.0,1936.0,17,1,38,2958,0.058823529411764705,2.235294117647059,174.0
5.0,1,0,1962.0,1936.0,9,0,2,28,0.0,0.2222222222222222,3.111111111111111
5.0,0,0,1962.0,1936.0,11,7,61,754,0.6363636363636364,5.545454545454546,68.54545454545455
4.0,1,0,1962.0,1936.0,4,1,27,531,0.25,6.75,132.75
5.0,0,0,1962.0,1936.0,10,0,1,966,0.0,0.1,96.6
4.0,0,0,1962.0,1936.0,1,1,0,10,1.0,0.0,10.0
3.0,0,0,1962.0,1936.0,5,7,56,245,1.4,11.2,49.0
3.0,0,0,1962.0,1936.0,2,0,0,42,0.0,0.0,21.0
